tenure_months,monthly_usage,support_tickets,plan,churn
46,92.0387574705407,0,basic,0
17,52.14592039095376,0,pro,0
11,15.581172532629893,1,basic,0
59,48.52507876829801,1,basic,0
16,37.15425531608866,3,basic,1
52,,0,basic,0
5,44.924660989192404,0,basic,0
51,56.364987031935115,0,pro,0
20,21.23109725408511,0,basic,0
7,34.96931151268687,0,basic,0
27,52.05852419350209,0,basic,0
23,42.44378725316722,1,basic,0
25,49.57774511659778,1,enterprise,0
27,81.93240775585696,1,basic,0
11,24.23475870278665,0,basic,0
20,24.90547776421301,0,basic,1
21,75.65168748074821,0,pro,0
53,53.70441597072694,0,pro,0
47,35.37413595411067,1,basic,0
27,57.07397120076414,1,pro,0
16,67.99969029861168,2,basic,0
46,34.72242832381744,1,basic,0
4,68.01285894155698,0,enterprise,0
35,46.47755338932069,2,basic,0
42,77.72190874692062,1,basic,0
24,5.490592087300676,0,pro,0
17,87.08881340398293,1,enterprise,0
6,47.59849416322688,0,pro,0
6,73.26995554312983,2,enterprise,0
51,37.743561695911275,0,pro,0
41,59.77272485864246,4,basic,1
29,72.01403260337322,0,basic,0
59,51.77201314793124,2,enterprise,0
5,41.801931793064774,0,pro,0
32,35.345948028880414,2,pro,0
29,35.51937283545513,2,basic,0
6,65.85794032449834,0,pro,0
3,30.69201206307489,2,basic,0
51,64.11237846848046,0,basic,0
19,50.738542911900176,1,basic,0
7,45.34775690803968,1,basic,0
53,36.02124853660237,0,enterprise,0
12,40.561696264256256,0,basic,0
21,9.353793401639372,0,basic,0
35,62.351672620560024,0,pro,0
20,40.67204733950675,0,basic,0
7,74.51853137777871,3,pro,1
18,34.23886817470174,2,pro,0
3,33.54763953519712,0,basic,0
34,48.685698888636026,0,pro,0
16,41.85138034311928,3,basic,0
30,26.723317933091984,0,enterprise,0
38,8.933246428503658,0,pro,0
23,32.75297794863455,0,enterprise,0
56,37.12803638665582,1,pro,0
51,63.69388549142425,1,basic,0
28,64.62908556752187,0,pro,0
28,29.263407682097046,2,basic,0
33,65.28888393239416,1,pro,0
50,29.16025718607315,0,pro,0
56,35.94934389583103,0,enterprise,0
24,41.06986550262568,2,basic,1
25,31.871328172146427,0,basic,0
21,64.86786673100579,1,pro,0
31,80.86874350024272,1,basic,0
11,29.28869259090444,0,basic,0
24,57.58041880648919,3,basic,0
4,49.59158345791111,0,basic,0
32,59.59797977280886,1,enterprise,0
34,38.417628982857295,1,pro,0
41,75.01872713754827,1,pro,0
22,63.195670786277816,0,basic,0
47,60.84394806960337,1,basic,0
9,91.42019958246881,1,pro,0
59,36.10371107433889,1,pro,0
32,48.9895543133532,0,basic,1
37,64.25532150495988,0,pro,0
43,70.74285742228741,0,enterprise,0
31,51.78289311706853,0,enterprise,0
38,63.5446375059806,2,basic,0
35,79.56112509193352,1,pro,0
2,46.535782092889484,2,basic,0
21,45.15765308566188,1,basic,0
22,51.65234991167394,0,pro,0
3,0.869145396934492,2,basic,1
40,61.87575470435485,0,basic,0
44,61.1843046430774,1,basic,0
24,89.9930371794915,0,enterprise,0
52,22.535502238999648,0,basic,0
26,56.49338389319151,0,basic,0
29,58.72597577597349,2,basic,0
47,64.25810204241874,3,pro,0
5,26.248136036768862,1,basic,0
10,0.0,0,basic,0
52,51.08740501500287,3,basic,0
11,55.39270512282137,2,basic,0
55,55.43017650992006,1,pro,0
46,36.51563073116091,0,basic,0
6,33.39063008281683,2,basic,0
55,48.0382351503676,1,basic,0
49,31.23700199399456,0,enterprise,0
10,31.123116928335893,2,basic,1
5,55.48970608339961,0,pro,1
4,61.14960303311556,0,enterprise,0
41,27.93848254903169,1,pro,0
49,13.386617073912568,1,basic,0
24,29.557552434111372,0,pro,1
34,63.80842391452587,1,pro,0
5,43.68690093500727,0,basic,0
15,63.819821132833525,0,basic,0
